Order ID,Customer ID,Product Category,Sales Amount,Quantity,Order Date,State
5900,CUST_182,Clothing,2876,2,07-04-2025,UP
5901,CUST_184,Clothing,2361,5,29-08-2025,UP
5902,CUST_226,Home Decor,3228,1,24-06-2025,Karnataka
5903,CUST_126,Home Decor,1152,5,28-11-2025,Rajasthan
5904,CUST_163,Electronics,3072,4,01-05-2025,Delhi
5905,CUST_157,Books,3122,2,17-09-2025,Karnataka
5906,CUST_226,Books,2459,5,02-02-2025,UP
5907,CUST_258,Electronics,1665,4,12-03-2025,Delhi
5908,CUST_232,Electronics,1499,2,13-01-2025,Mumbai
5909,CUST_233,Clothing,2546,3,10-07-2025,UP
5910,CUST_233,Books,3928,1,20-01-2025,Karnataka
5911,CUST_227,Home Decor,3351,1,15-04-2025,Rajasthan
5912,CUST_122,Home Decor,2874,2,14-01-2025,Rajasthan
5913,CUST_226,Clothing,4929,2,30-12-2025,Rajasthan
5914,CUST_254,Electronics,2722,1,26-09-2025,Mumbai
5915,CUST_124,Books,1141,3,19-08-2025,Delhi
5916,CUST_106,Home Decor,2052,2,13-11-2025,Delhi
5917,CUST_150,Electronics,1620,1,07-04-2025,Karnataka
5918,CUST_151,Home Decor,2887,5,05-11-2025,Karnataka
5919,CUST_285,Electronics,4971,4,10-06-2025,Mumbai
5920,CUST_291,Electronics,2239,5,02-11-2025,UP
5921,CUST_148,Books,409,5,14-07-2025,Karnataka
5922,CUST_123,Books,797,1,13-09-2025,Delhi
5923,CUST_176,Home Decor,666,3,05-05-2025,Karnataka
5924,CUST_290,Home Decor,3587,5,06-12-2025,Karnataka
5925,CUST_218,Books,4993,4,25-08-2025,Delhi
5926,CUST_148,Clothing,973,5,11-11-2025,UP
5927,CUST_105,Electronics,2062,5,14-06-2025,Rajasthan
5928,CUST_114,Electronics,289,4,01-05-2025,Delhi
5929,CUST_241,Home Decor,154,5,01-09-2025,UP
5930,CUST_143,Books,3947,4,25-11-2025,Karnataka
5931,CUST_130,Home Decor,1777,3,25-06-2025,Rajasthan
5932,CUST_141,Books,4786,5,02-01-2025,UP
5933,CUST_218,Clothing,2540,5,01-06-2025,Karnataka
5934,CUST_204,Electronics,1794,3,22-12-2025,Mumbai
5935,CUST_249,Books,1866,3,07-03-2025,Karnataka
5936,CUST_102,Home Decor,168,3,15-10-2025,Rajasthan
5937,CUST_248,Electronics,4358,4,30-12-2025,Delhi
5938,CUST_161,Books,3304,1,17-01-2025,UP
5939,CUST_223,Books,2027,3,17-05-2025,Mumbai
5940,CUST_141,Electronics,1996,4,25-11-2025,Mumbai
5941,CUST_277,Clothing,3075,2,19-04-2025,Rajasthan
5942,CUST_186,Home Decor,3540,4,08-10-2025,Mumbai
5943,CUST_216,Home Decor,806,2,01-11-2025,Karnataka
5944,CUST_217,Books,3522,4,19-11-2025,UP
5945,CUST_290,Electronics,3796,2,18-12-2025,UP
5946,CUST_182,Books,165,4,14-10-2025,UP
5947,CUST_176,Electronics,416,4,29-06-2025,Delhi
5948,CUST_210,Home Decor,154,2,15-02-2025,Rajasthan
5949,CUST_169,Home Decor,491,1,06-02-2025,Karnataka
5950,CUST_242,Clothing,2941,2,08-05-2025,Rajasthan
5951,CUST_118,Books,3812,1,05-03-2025,Rajasthan
5952,CUST_141,Clothing,1802,1,05-12-2025,Delhi
5953,CUST_137,Books,4694,1,23-09-2025,UP
5954,CUST_242,Books,3374,2,06-10-2025,Rajasthan
5955,CUST_149,Clothing,2672,2,02-02-2025,Mumbai
5956,CUST_153,Home Decor,3110,2,20-03-2025,Rajasthan
5957,CUST_272,Books,2652,3,24-06-2025,UP
5958,CUST_138,Books,1773,1,02-08-2025,Rajasthan
5959,CUST_288,Books,4003,1,27-12-2025,Rajasthan
5960,CUST_263,Electronics,1188,3,28-09-2025,Mumbai
5961,CUST_114,Home Decor,421,3,14-06-2025,Delhi
5962,CUST_249,Electronics,1463,1,01-04-2025,Karnataka
5963,CUST_104,Books,4879,1,08-04-2025,Rajasthan
5964,CUST_150,Electronics,1237,4,23-11-2025,Rajasthan
5965,CUST_197,Books,4724,2,21-05-2025,Rajasthan
5966,CUST_300,Home Decor,2915,5,18-12-2025,Mumbai
5967,CUST_193,Electronics,4260,4,28-02-2025,Mumbai
5968,CUST_279,Home Decor,1183,4,04-12-2025,Mumbai
5969,CUST_192,Home Decor,4985,3,05-05-2025,Delhi
5970,CUST_191,Clothing,2172,4,19-08-2025,Mumbai
5971,CUST_217,Electronics,2991,3,28-03-2025,Rajasthan
5972,CUST_226,Electronics,988,1,17-03-2025,Delhi
5973,CUST_276,Books,3019,4,18-02-2025,Delhi
5974,CUST_240,Electronics,1169,3,20-02-2025,Karnataka
5975,CUST_249,Books,2089,5,25-01-2025,Karnataka
5976,CUST_261,Electronics,4396,3,07-12-2025,Rajasthan
5977,CUST_147,Books,3524,4,26-01-2025,UP
5978,CUST_260,Home Decor,3608,1,06-07-2025,Delhi
5979,CUST_135,Electronics,2236,2,05-04-2025,Mumbai
5980,CUST_169,Electronics,1565,5,27-10-2025,Delhi
5981,CUST_132,Electronics,3618,2,11-09-2025,UP
5982,CUST_101,Electronics,3812,5,29-10-2025,Rajasthan
5983,CUST_135,Books,3789,4,19-12-2025,Karnataka
5984,CUST_168,Books,4590,3,27-05-2025,Mumbai
5985,CUST_111,Electronics,2585,5,11-04-2025,Delhi
5986,CUST_284,Clothing,3447,2,26-06-2025,Rajasthan
5987,CUST_288,Electronics,1608,1,30-05-2025,Delhi
5988,CUST_177,Books,3614,5,03-01-2025,Rajasthan
5989,CUST_201,Books,4610,3,10-06-2025,Rajasthan
5990,CUST_108,Clothing,886,1,06-07-2025,Delhi
5991,CUST_238,Books,3194,4,11-03-2025,UP
5992,CUST_100,Clothing,3684,2,21-11-2025,UP
5993,CUST_284,Home Decor,2240,1,31-12-2025,Karnataka
5994,CUST_264,Electronics,1532,4,25-08-2025,Rajasthan
5995,CUST_255,Home Decor,3699,3,19-09-2025,Delhi
5996,CUST_185,Books,2879,4,21-03-2025,Rajasthan
5997,CUST_192,Clothing,2998,5,17-09-2025,Mumbai
5998,CUST_142,Clothing,2488,3,07-11-2025,Karnataka
5999,CUST_255,Clothing,3237,5,10-07-2025,Delhi
6000,CUST_289,Clothing,3587,5,05-05-2025,Rajasthan
6001,CUST_296,Clothing,2945,2,16-01-2025,Karnataka
6002,CUST_262,Clothing,3676,3,07-11-2025,Karnataka
6003,CUST_238,Electronics,3990,3,17-09-2025,Delhi
6004,CUST_164,Home Decor,2428,3,05-03-2025,Rajasthan
6005,CUST_160,Home Decor,1106,5,04-08-2025,Rajasthan
6006,CUST_209,Clothing,4578,5,17-10-2025,Mumbai
6007,CUST_229,Books,4789,4,28-03-2025,Delhi
6008,CUST_230,Books,4829,2,24-04-2025,UP
6009,CUST_196,Home Decor,4107,2,05-07-2025,UP
6010,CUST_175,Clothing,2025,1,09-11-2025,Mumbai
6011,CUST_255,Electronics,1419,2,29-03-2025,UP
6012,CUST_223,Electronics,776,4,08-03-2025,Rajasthan
6013,CUST_228,Electronics,2486,3,16-01-2025,Delhi
6014,CUST_126,Home Decor,188,2,02-08-2025,Mumbai
6015,CUST_170,Books,4713,2,21-11-2025,Rajasthan
6016,CUST_266,Electronics,589,3,21-12-2025,Rajasthan
6017,CUST_218,Electronics,3325,2,04-06-2025,UP
6018,CUST_288,Books,3424,3,04-08-2025,Rajasthan
6019,CUST_202,Clothing,3125,2,01-01-2025,Delhi
6020,CUST_124,Electronics,3562,2,28-05-2025,Rajasthan
6021,CUST_243,Home Decor,3724,2,28-02-2025,Mumbai
6022,CUST_176,Books,3562,3,03-03-2025,Delhi
6023,CUST_189,Home Decor,1662,1,24-02-2025,Karnataka
6024,CUST_235,Books,4292,3,04-10-2025,Delhi
6025,CUST_124,Electronics,2456,2,21-03-2025,Delhi
6026,CUST_198,Electronics,2927,4,13-03-2025,UP
6027,CUST_238,Home Decor,1067,1,30-01-2025,Karnataka
6028,CUST_276,Books,4821,5,31-12-2025,UP
6029,CUST_110,Clothing,234,5,09-08-2025,Mumbai
6030,CUST_171,Electronics,3920,2,29-11-2025,Mumbai
6031,CUST_174,Books,177,2,27-11-2025,Rajasthan
6032,CUST_286,Home Decor,2548,4,20-11-2025,Karnataka
6033,CUST_176,Electronics,4640,4,24-06-2025,Mumbai
6034,CUST_244,Clothing,2789,5,03-02-2025,Mumbai
6035,CUST_298,Clothing,3731,2,26-03-2025,Rajasthan
6036,CUST_203,Home Decor,4100,3,17-10-2025,Delhi
6037,CUST_258,Clothing,721,3,16-01-2025,Karnataka
6038,CUST_239,Books,3908,4,15-05-2025,Delhi
6039,CUST_299,Electronics,462,1,01-02-2025,Mumbai
6040,CUST_192,Books,518,3,08-10-2025,Rajasthan
6041,CUST_261,Electronics,4675,3,02-07-2025,UP
6042,CUST_120,Home Decor,1933,1,03-01-2025,Delhi
6043,CUST_241,Clothing,1014,3,02-10-2025,UP
6044,CUST_227,Electronics,2784,3,31-01-2025,Mumbai
6045,CUST_126,Home Decor,637,2,20-11-2025,Mumbai
6046,CUST_213,Electronics,450,4,23-04-2025,Mumbai
6047,CUST_178,Home Decor,2029,2,25-12-2025,Rajasthan
6048,CUST_170,Electronics,2360,3,31-12-2025,Karnataka
6049,CUST_104,Clothing,3006,2,29-11-2025,Mumbai
6050,CUST_149,Clothing,1777,4,25-07-2025,UP
6051,CUST_237,Electronics,2152,4,03-04-2025,Rajasthan
6052,CUST_211,Electronics,2875,1,09-03-2025,Mumbai
6053,CUST_253,Clothing,3194,4,03-03-2025,Karnataka
6054,CUST_290,Electronics,3869,1,17-06-2025,Karnataka
6055,CUST_230,Home Decor,587,1,06-03-2025,Karnataka
6056,CUST_249,Books,4143,4,15-07-2025,Karnataka
6057,CUST_167,Home Decor,2305,3,08-03-2025,Karnataka
6058,CUST_260,Clothing,273,2,20-03-2025,Mumbai
6059,CUST_153,Clothing,477,1,23-01-2025,Delhi
6060,CUST_174,Clothing,3454,3,26-10-2025,Mumbai
6061,CUST_288,Home Decor,1282,5,22-12-2025,UP
6062,CUST_193,Clothing,4277,3,07-07-2025,Rajasthan
6063,CUST_194,Home Decor,1715,2,11-04-2025,Delhi
6064,CUST_216,Home Decor,762,2,01-05-2025,Rajasthan
6065,CUST_254,Electronics,573,1,24-11-2025,Rajasthan
6066,CUST_127,Electronics,2235,2,28-02-2025,Karnataka
6067,CUST_117,Home Decor,2034,2,09-01-2025,UP
6068,CUST_269,Home Decor,1333,4,01-02-2025,Rajasthan
6069,CUST_171,Clothing,4409,2,23-08-2025,UP
6070,CUST_135,Electronics,4451,1,28-11-2025,UP
6071,CUST_268,Clothing,2226,4,30-05-2025,Karnataka
6072,CUST_266,Electronics,4561,1,02-01-2025,UP
6073,CUST_235,Electronics,217,4,10-03-2025,Rajasthan
6074,CUST_154,Books,2365,2,13-08-2025,Karnataka
6075,CUST_189,Home Decor,219,1,09-03-2025,Mumbai
6076,CUST_141,Electronics,2025,1,02-10-2025,Karnataka
6077,CUST_138,Electronics,2306,3,23-02-2025,Rajasthan
6078,CUST_153,Clothing,2889,1,05-08-2025,Mumbai
6079,CUST_119,Home Decor,1803,3,10-01-2025,Karnataka
6080,CUST_173,Books,3494,1,03-06-2025,UP
6081,CUST_107,Electronics,4049,4,10-08-2025,Delhi
6082,CUST_231,Home Decor,154,3,16-01-2025,Delhi
6083,CUST_231,Electronics,1870,2,25-03-2025,Delhi
6084,CUST_217,Home Decor,807,1,19-11-2025,Delhi
6085,CUST_227,Home Decor,4663,1,28-05-2025,Delhi
6086,CUST_144,Clothing,3894,5,29-12-2025,UP
6087,CUST_152,Books,3111,3,15-08-2025,Karnataka
6088,CUST_223,Clothing,2077,4,17-08-2025,UP
6089,CUST_297,Electronics,2147,2,28-08-2025,Mumbai
6090,CUST_187,Clothing,2308,2,26-03-2025,Delhi
6091,CUST_225,Books,3970,2,13-12-2025,Delhi
6092,CUST_165,Clothing,1438,2,26-01-2025,UP
6093,CUST_151,Clothing,1026,2,30-01-2025,Karnataka
6094,CUST_256,Clothing,4354,4,21-10-2025,Karnataka
6095,CUST_223,Electronics,2232,1,09-05-2025,Rajasthan
6096,CUST_233,Electronics,2091,2,31-10-2025,Karnataka
6097,CUST_187,Electronics,1906,2,10-02-2025,Karnataka
6098,CUST_261,Clothing,4828,4,06-05-2025,Rajasthan
6099,CUST_185,Home Decor,1371,5,05-02-2025,UP
6100,CUST_187,Clothing,4760,2,18-08-2025,Karnataka
6101,CUST_216,Electronics,4730,3,16-11-2025,Delhi
6102,CUST_265,Books,3217,4,31-07-2025,UP
6103,CUST_261,Clothing,4307,2,30-07-2025,Delhi
6104,CUST_110,Home Decor,3620,4,10-08-2025,Karnataka
6105,CUST_187,Home Decor,1154,1,07-10-2025,Rajasthan
6106,CUST_170,Clothing,3100,3,04-12-2025,Rajasthan
6107,CUST_233,Books,2936,1,15-06-2025,Delhi
6108,CUST_289,Clothing,1116,1,07-07-2025,Delhi
6109,CUST_261,Home Decor,2042,5,16-05-2025,Karnataka
6110,CUST_234,Home Decor,745,5,22-05-2025,Karnataka
6111,CUST_144,Electronics,2048,5,27-01-2025,UP
6112,CUST_222,Home Decor,4321,5,25-02-2025,Mumbai
6113,CUST_286,Clothing,3548,3,21-06-2025,UP
6114,CUST_138,Books,3541,2,26-02-2025,Delhi
6115,CUST_241,Electronics,681,5,26-04-2025,Rajasthan
6116,CUST_155,Clothing,3091,1,21-03-2025,Rajasthan
6117,CUST_100,Clothing,982,3,30-04-2025,Mumbai
6118,CUST_200,Clothing,3337,2,01-02-2025,Karnataka
6119,CUST_116,Electronics,3721,5,03-10-2025,Karnataka
6120,CUST_172,Home Decor,1772,1,11-09-2025,Mumbai
6121,CUST_233,Home Decor,2433,2,14-06-2025,Rajasthan
6122,CUST_139,Books,4956,3,01-10-2025,Karnataka
6123,CUST_245,Electronics,4429,3,16-04-2025,Rajasthan
6124,CUST_269,Home Decor,472,3,16-10-2025,UP
6125,CUST_150,Clothing,4725,3,14-06-2025,Rajasthan
6126,CUST_272,Home Decor,1742,3,09-03-2025,Karnataka
6127,CUST_169,Home Decor,4608,3,06-05-2025,Delhi
6128,CUST_206,Books,4161,5,27-05-2025,Karnataka
6129,CUST_135,Electronics,3549,4,23-02-2025,Rajasthan
6130,CUST_297,Home Decor,4266,5,21-06-2025,Rajasthan
6131,CUST_135,Books,3163,2,11-02-2025,Mumbai
6132,CUST_240,Books,4669,5,28-11-2025,UP
6133,CUST_273,Electronics,3797,5,15-07-2025,Mumbai
6134,CUST_148,Electronics,485,2,18-12-2025,UP
6135,CUST_139,Books,166,2,16-08-2025,Mumbai
6136,CUST_227,Home Decor,2058,3,16-03-2025,UP
6137,CUST_122,Books,1481,5,09-04-2025,UP
6138,CUST_189,Home Decor,1141,4,07-05-2025,Delhi
6139,CUST_220,Home Decor,3741,3,07-12-2025,Delhi
6140,CUST_205,Books,371,1,28-07-2025,Mumbai
6141,CUST_278,Clothing,3373,3,30-12-2025,Rajasthan
6142,CUST_102,Home Decor,118,2,06-04-2025,Karnataka
6143,CUST_225,Clothing,2355,5,05-04-2025,Rajasthan
6144,CUST_223,Books,3336,1,19-12-2025,Karnataka
6145,CUST_200,Home Decor,1672,5,09-01-2025,Mumbai
6146,CUST_255,Home Decor,4598,1,02-08-2025,UP
6147,CUST_121,Electronics,2557,2,29-08-2025,Karnataka
6148,CUST_265,Home Decor,4819,1,22-10-2025,Delhi
6149,CUST_223,Clothing,274,2,05-06-2025,Mumbai
6150,CUST_218,Clothing,433,2,20-05-2025,Rajasthan
6151,CUST_254,Home Decor,3943,3,29-01-2025,Mumbai
6152,CUST_213,Home Decor,733,2,29-03-2025,Delhi
6153,CUST_105,Electronics,4734,1,02-06-2025,Rajasthan
6154,CUST_232,Clothing,1265,4,14-11-2025,Mumbai
6155,CUST_200,Clothing,218,1,04-06-2025,Karnataka
6156,CUST_200,Books,1366,3,30-09-2025,Mumbai
6157,CUST_187,Clothing,4107,3,15-10-2025,UP
6158,CUST_198,Clothing,2401,1,03-04-2025,Delhi
6159,CUST_283,Home Decor,2762,5,09-06-2025,Rajasthan
6160,CUST_204,Books,533,3,16-03-2025,Mumbai
6161,CUST_120,Clothing,1510,4,03-05-2025,Karnataka
6162,CUST_300,Books,3025,2,23-02-2025,Delhi
6163,CUST_245,Electronics,2381,1,22-11-2025,Delhi
6164,CUST_298,Home Decor,1990,5,18-07-2025,Rajasthan
6165,CUST_158,Books,1955,2,25-05-2025,Rajasthan
6166,CUST_173,Books,2192,3,30-11-2025,Karnataka
6167,CUST_233,Clothing,522,5,27-12-2025,Mumbai
6168,CUST_249,Home Decor,3149,2,24-11-2025,Karnataka
6169,CUST_143,Home Decor,3088,1,27-06-2025,Delhi
6170,CUST_277,Home Decor,2705,4,17-01-2025,Mumbai
6171,CUST_162,Electronics,3131,4,02-12-2025,Rajasthan
6172,CUST_165,Home Decor,791,5,22-11-2025,Rajasthan
6173,CUST_153,Electronics,1286,2,01-03-2025,Rajasthan
6174,CUST_245,Books,262,1,25-05-2025,Karnataka
6175,CUST_221,Books,3705,1,17-10-2025,Karnataka
6176,CUST_108,Home Decor,1704,4,06-09-2025,Delhi
6177,CUST_212,Books,2498,3,17-05-2025,Delhi
6178,CUST_104,Electronics,1799,3,08-03-2025,Rajasthan
6179,CUST_178,Electronics,4304,2,10-09-2025,UP
6180,CUST_137,Electronics,3453,4,19-03-2025,Mumbai
6181,CUST_236,Electronics,3207,3,06-03-2025,Rajasthan
6182,CUST_112,Books,547,3,20-07-2025,UP
6183,CUST_197,Clothing,4465,1,09-09-2025,Mumbai
6184,CUST_219,Home Decor,4437,3,02-04-2025,Mumbai
6185,CUST_102,Electronics,2849,2,28-08-2025,Delhi
6186,CUST_264,Home Decor,2432,1,20-03-2025,Rajasthan
6187,CUST_268,Home Decor,2840,3,18-06-2025,Delhi
6188,CUST_112,Home Decor,1096,4,30-04-2025,Karnataka
6189,CUST_206,Books,1644,1,03-02-2025,Delhi
6190,CUST_276,Home Decor,2947,4,24-06-2025,Rajasthan
6191,CUST_107,Electronics,4540,3,05-10-2025,Mumbai
6192,CUST_297,Books,524,1,28-06-2025,Rajasthan
6193,CUST_242,Home Decor,1918,5,17-03-2025,Rajasthan
6194,CUST_290,Books,4240,5,09-01-2025,Rajasthan
6195,CUST_213,Electronics,4761,5,05-06-2025,Karnataka
6196,CUST_151,Home Decor,3032,3,06-09-2025,Delhi
6197,CUST_129,Electronics,2226,4,25-10-2025,Delhi
6198,CUST_208,Home Decor,3971,5,21-10-2025,UP
6199,CUST_114,Books,2450,5,02-12-2025,Delhi
6200,CUST_115,Books,2828,3,12-09-2025,UP
6201,CUST_250,Home Decor,1892,1,27-12-2025,Delhi
6202,CUST_273,Electronics,1161,3,17-06-2025,Karnataka
6203,CUST_101,Clothing,2466,5,05-11-2025,UP
6204,CUST_249,Books,2554,4,08-07-2025,Mumbai
6205,CUST_130,Books,3731,5,06-02-2025,Delhi
6206,CUST_223,Books,884,5,05-09-2025,UP
6207,CUST_163,Electronics,1830,5,14-08-2025,Karnataka
6208,CUST_130,Home Decor,1270,1,21-09-2025,UP
6209,CUST_210,Books,4874,2,11-09-2025,Rajasthan
6210,CUST_167,Clothing,841,3,17-07-2025,UP
6211,CUST_288,Home Decor,2564,2,22-03-2025,Delhi
6212,CUST_203,Home Decor,4733,2,25-03-2025,Karnataka
6213,CUST_154,Electronics,3858,5,29-11-2025,UP
6214,CUST_230,Books,3023,5,15-08-2025,Delhi
6215,CUST_114,Home Decor,1784,4,01-11-2025,Rajasthan
6216,CUST_297,Clothing,4435,4,22-10-2025,Delhi
6217,CUST_155,Electronics,4319,4,18-02-2025,Karnataka
6218,CUST_102,Electronics,2219,2,20-11-2025,Delhi
6219,CUST_107,Books,583,2,29-07-2025,Rajasthan
6220,CUST_229,Home Decor,282,4,03-04-2025,Mumbai
6221,CUST_177,Electronics,4547,3,11-01-2025,UP
6222,CUST_251,Books,1498,1,26-01-2025,Delhi
6223,CUST_109,Electronics,4797,2,19-10-2025,Rajasthan
6224,CUST_143,Home Decor,1854,5,07-11-2025,Karnataka
6225,CUST_161,Electronics,1284,2,09-03-2025,UP
6226,CUST_276,Books,343,5,03-12-2025,Delhi
6227,CUST_146,Books,987,3,14-04-2025,Mumbai
6228,CUST_157,Clothing,2787,4,20-04-2025,Karnataka
6229,CUST_193,Books,4761,3,24-02-2025,UP
6230,CUST_127,Books,3677,1,10-03-2025,Delhi
6231,CUST_136,Home Decor,483,1,04-08-2025,Karnataka
6232,CUST_192,Clothing,4023,4,20-10-2025,Delhi
6233,CUST_173,Clothing,1651,4,30-04-2025,Mumbai
6234,CUST_107,Books,3106,5,05-04-2025,UP
6235,CUST_154,Electronics,3648,5,27-07-2025,Mumbai
6236,CUST_299,Clothing,4868,5,10-10-2025,Delhi
6237,CUST_251,Clothing,3523,5,13-02-2025,Mumbai
6238,CUST_196,Clothing,864,1,29-11-2025,Rajasthan
6239,CUST_108,Books,1483,5,14-03-2025,Rajasthan
6240,CUST_121,Clothing,126,3,05-08-2025,UP
6241,CUST_109,Books,352,5,21-07-2025,UP
6242,CUST_255,Clothing,3585,1,20-10-2025,Mumbai
6243,CUST_180,Books,4141,4,17-12-2025,Delhi
6244,CUST_111,Books,106,1,17-05-2025,Delhi
6245,CUST_198,Home Decor,2049,1,20-06-2025,Rajasthan
6246,CUST_142,Books,3939,4,31-05-2025,UP
6247,CUST_172,Books,231,1,01-10-2025,Rajasthan
6248,CUST_222,Home Decor,2173,2,12-12-2025,Rajasthan
6249,CUST_237,Home Decor,116,1,09-09-2025,Rajasthan
6250,CUST_269,Clothing,999,1,11-06-2025,UP
6251,CUST_213,Electronics,2152,2,03-11-2025,Mumbai
6252,CUST_199,Books,225,4,03-08-2025,Delhi
6253,CUST_237,Books,3819,3,22-12-2025,Mumbai
6254,CUST_112,Clothing,1116,2,26-01-2025,Rajasthan
6255,CUST_261,Home Decor,2281,5,07-09-2025,UP
6256,CUST_222,Home Decor,1376,1,15-01-2025,Rajasthan
6257,CUST_251,Clothing,1365,4,15-07-2025,Delhi
6258,CUST_204,Clothing,2199,4,04-12-2025,Rajasthan
6259,CUST_276,Books,1960,4,31-03-2025,UP
6260,CUST_169,Home Decor,3876,3,24-10-2025,Mumbai
6261,CUST_245,Books,2636,5,05-08-2025,Rajasthan
6262,CUST_228,Home Decor,4249,1,07-07-2025,UP
6263,CUST_225,Electronics,186,3,13-07-2025,UP
6264,CUST_200,Home Decor,3992,5,17-09-2025,Mumbai
6265,CUST_236,Clothing,786,5,11-06-2025,Karnataka
6266,CUST_286,Home Decor,1902,2,28-10-2025,Rajasthan
6267,CUST_224,Home Decor,3383,5,20-10-2025,Karnataka
6268,CUST_159,Home Decor,988,4,24-05-2025,Delhi
6269,CUST_116,Books,3443,3,16-10-2025,Rajasthan
6270,CUST_243,Clothing,3021,3,17-02-2025,Rajasthan
6271,CUST_274,Clothing,754,5,06-02-2025,Karnataka
6272,CUST_287,Books,2898,1,21-11-2025,Delhi
6273,CUST_249,Electronics,2067,4,05-12-2025,Delhi
6274,CUST_200,Electronics,4709,1,18-02-2025,Mumbai
6275,CUST_267,Clothing,1240,1,20-05-2025,Delhi
6276,CUST_238,Home Decor,713,5,18-06-2025,Mumbai
6277,CUST_180,Clothing,217,3,15-06-2025,Rajasthan
6278,CUST_192,Electronics,1442,4,27-08-2025,Karnataka
6279,CUST_281,Clothing,3467,2,13-05-2025,Mumbai
6280,CUST_224,Books,3659,5,24-07-2025,Delhi
6281,CUST_160,Electronics,3285,5,17-10-2025,Karnataka
6282,CUST_198,Electronics,2245,3,14-09-2025,Karnataka
6283,CUST_100,Clothing,3333,5,18-06-2025,Mumbai
6284,CUST_200,Home Decor,3789,2,02-12-2025,Delhi
6285,CUST_204,Books,449,3,18-04-2025,Karnataka
6286,CUST_205,Books,4906,1,20-11-2025,Delhi
6287,CUST_279,Clothing,1374,1,14-08-2025,Delhi
6288,CUST_259,Home Decor,2732,3,05-09-2025,Mumbai
6289,CUST_127,Home Decor,1751,2,09-07-2025,Delhi
6290,CUST_231,Home Decor,4854,2,21-04-2025,Mumbai
6291,CUST_179,Electronics,3975,3,19-12-2025,Delhi
6292,CUST_102,Clothing,1203,5,11-09-2025,UP
6293,CUST_278,Electronics,3453,1,17-06-2025,Mumbai
6294,CUST_182,Clothing,1956,5,11-02-2025,Karnataka
6295,CUST_243,Home Decor,1393,1,11-07-2025,Rajasthan
6296,CUST_224,Books,4592,5,07-12-2025,Karnataka
6297,CUST_153,Books,233,3,16-02-2025,Delhi
6298,CUST_165,Home Decor,2823,3,11-11-2025,Karnataka
6299,CUST_178,Books,2974,4,20-04-2025,Karnataka
6300,CUST_217,Home Decor,3587,1,22-11-2025,Rajasthan
6301,CUST_300,Clothing,3813,2,04-08-2025,Delhi
6302,CUST_162,Home Decor,723,5,15-12-2025,UP
6303,CUST_263,Electronics,730,2,02-10-2025,Rajasthan
6304,CUST_272,Home Decor,3099,1,14-06-2025,Delhi
6305,CUST_125,Clothing,1133,5,02-09-2025,UP
6306,CUST_218,Clothing,2498,3,30-11-2025,UP
6307,CUST_217,Clothing,4463,2,01-03-2025,Delhi
6308,CUST_174,Home Decor,3532,2,10-08-2025,UP
6309,CUST_187,Home Decor,3871,5,22-05-2025,UP
6310,CUST_184,Home Decor,4666,3,04-02-2025,Delhi
6311,CUST_270,Electronics,4486,2,28-05-2025,Karnataka
6312,CUST_198,Home Decor,2829,3,09-11-2025,Delhi
6313,CUST_186,Electronics,4805,4,21-05-2025,UP
6314,CUST_220,Clothing,3015,4,21-11-2025,Karnataka
6315,CUST_181,Books,2954,1,04-08-2025,Rajasthan
6316,CUST_273,Books,4887,3,04-01-2025,UP
6317,CUST_165,Electronics,1627,2,22-05-2025,UP
6318,CUST_219,Electronics,4068,5,05-08-2025,Delhi
6319,CUST_280,Books,2664,3,21-07-2025,Rajasthan
6320,CUST_252,Home Decor,3719,5,28-09-2025,UP
6321,CUST_263,Books,210,5,10-10-2025,Karnataka
6322,CUST_216,Home Decor,3571,5,12-06-2025,Rajasthan
6323,CUST_143,Home Decor,507,3,21-02-2025,Mumbai
6324,CUST_138,Home Decor,2489,2,04-01-2025,Rajasthan
6325,CUST_120,Clothing,4875,1,03-03-2025,Delhi
6326,CUST_150,Electronics,1158,4,08-04-2025,UP
6327,CUST_140,Clothing,3140,1,04-09-2025,Mumbai
6328,CUST_269,Electronics,3309,2,25-03-2025,UP
6329,CUST_105,Home Decor,1735,4,14-04-2025,UP
6330,CUST_250,Electronics,2699,2,18-12-2025,Karnataka
6331,CUST_272,Electronics,2093,3,30-04-2025,Mumbai
6332,CUST_228,Books,2425,1,03-02-2025,UP
6333,CUST_248,Home Decor,1089,4,02-01-2025,Mumbai
6334,CUST_268,Clothing,4550,4,01-07-2025,Delhi
6335,CUST_187,Books,2918,1,28-06-2025,Mumbai
6336,CUST_180,Clothing,741,4,05-10-2025,Karnataka
6337,CUST_257,Books,1760,1,07-10-2025,Karnataka
6338,CUST_176,Home Decor,3043,5,19-01-2025,Delhi
6339,CUST_256,Home Decor,1242,4,16-05-2025,Mumbai
6340,CUST_242,Clothing,1046,5,16-06-2025,Karnataka
6341,CUST_231,Clothing,3298,1,31-05-2025,Karnataka
6342,CUST_150,Clothing,4836,2,24-10-2025,Mumbai
6343,CUST_106,Books,1125,5,17-05-2025,UP
6344,CUST_161,Home Decor,480,5,17-04-2025,Delhi
6345,CUST_205,Electronics,4369,1,12-12-2025,Delhi
6346,CUST_223,Books,1654,2,17-02-2025,Delhi
6347,CUST_243,Books,1392,1,19-11-2025,Delhi
6348,CUST_300,Clothing,752,2,25-03-2025,Delhi
